C5.3.3;C;5;3;3;1;1;1200;800;600;1000;VACIO;1;3
C5.3.4;C;5;4;3;1;1;1200;800;600;1000;VACIO;1;3
C6.1.0;C;6;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C6.1.1;C;6;1;1;1;1;1200;800;600;1000;VACIO;1;3
C6.1.2;C;6;2;1;1;1;1200;800;600;1000;VACIO;1;3
C6.1.3;C;6;3;1;1;1;1200;800;600;1000;VACIO;1;3
C6.1.4;C;6;4;1;1;1;1200;800;600;1000;VACIO;1;3
C6.2.0;C;6;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C6.2.1;C;6;1;2;1;1;1200;800;600;1000;VACIO;1;3
C6.2.2;C;6;2;2;1;1;1200;800;600;1000;VACIO;1;3
C6.2.3;C;6;3;2;1;1;1200;800;600;1000;VACIO;1;3
C6.2.4;C;6;4;2;1;1;1200;800;600;1000;VACIO;1;3
C6.3.0;C;6;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C6.3.1;C;6;1;3;1;1;1200;800;600;1000;VACIO;1;3
C6.3.2;C;6;2;3;1;1;1200;800;600;1000;VACIO;1;3
C6.3.3;C;6;3;3;1;1;1200;800;600;1000;VACIO;1;3
C6.3.4;C;6;4;3;1;1;1200;800;600;1000;VACIO;1;3
C7.1.0;C;7;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C7.1.1;C;7;1;1;1;1;1200;800;600;1000;VACIO;1;3
C7.1.2;C;7;2;1;1;1;1200;800;600;1000;VACIO;1;3
C7.1.3;C;7;3;1;1;1;1200;800;600;1000;VACIO;1;3
C7.1.4;C;7;4;1;1;1;1200;800;600;1000;VACIO;1;3
C7.2.0;C;7;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C7.2.1;C;7;1;2;1;1;1200;800;600;1000;VACIO;1;3
C7.2.2;C;7;2;2;1;1;1200;800;600;1000;VACIO;1;3
C7.2.3;C;7;3;2;1;1;1200;800;600;1000;VACIO;1;3
C7.2.4;C;7;4;2;1;1;1200;800;600;1000;VACIO;1;3
C7.3.0;C;7;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C7.3.1;C;7;1;3;1;1;1200;800;600;1000;VACIO;1;3
C7.3.2;C;7;2;3;1;1;1200;800;600;1000;VACIO;1;3
C7.3.3;C;7;3;3;1;1;1200;800;600;1000;VACIO;1;3
C7.3.4;C;7;4;3;1;1;1200;800;600;1000;VACIO;1;3
C8.1.0;C;8;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C8.1.1;C;8;1;1;1;1;1200;800;600;1000;VACIO;1;3
C8.1.2;C;8;2;1;1;1;1200;800;600;1000;VACIO;1;3
C8.1.3;C;8;3;1;1;1;1200;800;600;1000;VACIO;1;3
C8.1.4;C;8;4;1;1;1;1200;800;600;1000;VACIO;1;3
C8.2.0;C;8;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C8.2.1;C;8;1;2;1;1;1200;800;600;1000;VACIO;1;3
C8.2.2;C;8;2;2;1;1;1200;800;600;1000;VACIO;1;3
C8.2.3;C;8;3;2;1;1;1200;800;600;1000;VACIO;1;3
C8.2.4;C;8;4;2;1;1;1200;800;600;1000;VACIO;1;3
C8.3.0;C;8;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C8.3.1;C;8;1;3;1;1;1200;800;600;1000;VACIO;1;3
C8.3.2;C;8;2;3;1;1;1200;800;600;1000;VACIO;1;3
C8.3.3;C;8;3;3;1;1;1200;800;600;1000;VACIO;1;3
C8.3.4;C;8;4;3;1;1;1200;800;600;1000;VACIO;1;3
C9.1.0;C;9;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C9.1.1;C;9;1;1;1;1;1200;800;600;1000;VACIO;1;3
C9.1.2;C;9;2;1;1;1;1200;800;600;1000;VACIO;1;3
C9.1.3;C;9;3;1;1;1;1200;800;600;1000;VACIO;1;3
C9.1.4;C;9;4;1;1;1;1200;800;600;1000;VACIO;1;3
C9.2.0;C;9;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C9.2.1;C;9;1;2;1;1;1200;800;600;1000;VACIO;1;3
C9.2.2;C;9;2;2;1;1;1200;800;600;1000;VACIO;1;3
C9.2.3;C;9;3;2;1;1;1200;800;600;1000;VACIO;1;3
C9.2.4;C;9;4;2;1;1;1200;800;600;1000;VACIO;1;3
C9.3.0;C;9;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C9.3.1;C;9;1;3;1;1;1200;800;600;1000;VACIO;1;3
C9.3.2;C;9;2;3;1;1;1200;800;600;1000;VACIO;1;3
C9.3.3;C;9;3;3;1;1;1200;800;600;1000;VACIO;1;3
C9.3.4;C;9;4;3;1;1;1200;800;600;1000;VACIO;1;3
C10.1.0;C;10;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C10.1.1;C;10;1;1;1;1;1200;800;600;1000;VACIO;1;3
C10.1.2;C;10;2;1;1;1;1200;800;600;1000;VACIO;1;3
C10.1.3;C;10;3;1;1;1;1200;800;600;1000;VACIO;1;3
C10.1.4;C;10;4;1;1;1;1200;800;600;1000;VACIO;1;3
C10.2.0;C;10;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C10.2.1;C;10;1;2;1;1;1200;800;600;1000;VACIO;1;3
C10.2.2;C;10;2;2;1;1;1200;800;600;1000;VACIO;1;3
C10.2.3;C;10;3;2;1;1;1200;800;600;1000;VACIO;1;3
C10.2.4;C;10;4;2;1;1;1200;800;600;1000;VACIO;1;3
C10.3.0;C;10;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C10.3.1;C;10;1;3;1;1;1200;800;600;1000;VACIO;1;3
C10.3.2;C;10;2;3;1;1;1200;800;600;1000;VACIO;1;3
C10.3.3;C;10;3;3;1;1;1200;800;600;1000;VACIO;1;3
C10.3.4;C;10;4;3;1;1;1200;800;600;1000;VACIO;1;3
C11.1.0;C;11;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C11.1.1;C;11;1;1;1;1;1200;800;600;1000;VACIO;1;3
C11.1.2;C;11;2;1;1;1;1200;800;600;1000;VACIO;1;3
C11.1.3;C;11;3;1;1;1;1200;800;600;1000;VACIO;1;3
C11.1.4;C;11;4;1;1;1;1200;800;600;1000;VACIO;1;3
