Codigo_Ubicacion;Estanteria;Modulo;Altura;Sububicacion;Activo;ID_tipo_ubica;largo_max_m;ancho_max_r;altura_max_n;peso_max_kg;Estado;Id_Almacen;Contenedores_p
D12.3.2;D;12;2;3;1;1;1200;800;600;1000;VACIO;1;3
D12.3.3;D;12;3;3;1;1;1200;800;600;1000;VACIO;1;3
D12.3.4;D;12;4;3;1;1;1200;800;600;1000;VACIO;1;3
D13.1.0;D;13;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D13.1.1;D;13;1;1;1;1;1200;800;600;1000;VACIO;1;3
D13.1.2;D;13;2;1;1;1;1200;800;600;1000;VACIO;1;3
D13.1.3;D;13;3;1;1;1;1200;800;600;1000;VACIO;1;3
D13.1.4;D;13;4;1;1;1;1200;800;600;1000;VACIO;1;3
D13.2.0;D;13;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D13.2.1;D;13;1;2;1;1;1200;800;600;1000;VACIO;1;3
D13.2.2;D;13;2;2;1;1;1200;800;600;1000;VACIO;1;3
D13.2.3;D;13;3;2;1;1;1200;800;600;1000;VACIO;1;3
D13.2.4;D;13;4;2;1;1;1200;800;600;1000;VACIO;1;3
D13.3.0;D;13;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D13.3.1;D;13;1;3;1;1;1200;800;600;1000;VACIO;1;3
D13.3.2;D;13;2;3;1;1;1200;800;600;1000;VACIO;1;3
D13.3.3;D;13;3;3;1;1;1200;800;600;1000;VACIO;1;3
D13.3.4;D;13;4;3;1;1;1200;800;600;1000;VACIO;1;3
D14.1.0;D;14;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D14.1.1;D;14;1;1;1;1;1200;800;600;1000;VACIO;1;3
D14.1.2;D;14;2;1;1;1;1200;800;600;1000;VACIO;1;3
D14.1.3;D;14;3;1;1;1;1200;800;600;1000;VACIO;1;3
D14.1.4;D;14;4;1;1;1;1200;800;600;1000;VACIO;1;3
D14.2.0;D;14;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D14.2.1;D;14;1;2;1;1;1200;800;600;1000;VACIO;1;3
D14.2.2;D;14;2;2;1;1;1200;800;600;1000;VACIO;1;3
D14.2.3;D;14;3;2;1;1;1200;800;600;1000;VACIO;1;3
D14.2.4;D;14;4;2;1;1;1200;800;600;1000;VACIO;1;3
D14.3.0;D;14;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D14.3.1;D;14;1;3;1;1;1200;800;600;1000;VACIO;1;3
D14.3.2;D;14;2;3;1;1;1200;800;600;1000;VACIO;1;3
D14.3.3;D;14;3;3;1;1;1200;800;600;1000;VACIO;1;3
D14.3.4;D;14;4;3;1;1;1200;800;600;1000;VACIO;1;3
D15.1.0;D;15;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D15.1.1;D;15;1;1;1;1;1200;800;600;1000;VACIO;1;3
D15.1.2;D;15;2;1;1;1;1200;800;600;1000;VACIO;1;3
D15.1.3;D;15;3;1;1;1;1200;800;600;1000;VACIO;1;3
D15.1.4;D;15;4;1;1;1;1200;800;600;1000;VACIO;1;3
D15.2.0;D;15;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D15.2.1;D;15;1;2;1;1;1200;800;600;1000;VACIO;1;3
D15.2.2;D;15;2;2;1;1;1200;800;600;1000;VACIO;1;3
D15.2.3;D;15;3;2;1;1;1200;800;600;1000;VACIO;1;3
D15.2.4;D;15;4;2;1;1;1200;800;600;1000;VACIO;1;3
D15.3.0;D;15;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D15.3.1;D;15;1;3;1;1;1200;800;600;1000;VACIO;1;3
D15.3.2;D;15;2;3;1;1;1200;800;600;1000;VACIO;1;3
D15.3.3;D;15;3;3;1;1;1200;800;600;1000;VACIO;1;3
D15.3.4;D;15;4;3;1;1;1200;800;600;1000;VACIO;1;3
D16.1.0;D;16;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D16.1.1;D;16;1;1;1;1;1200;800;600;1000;VACIO;1;3
D16.1.2;D;16;2;1;1;1;1200;800;600;1000;VACIO;1;3
D16.1.3;D;16;3;1;1;1;1200;800;600;1000;VACIO;1;3
D16.1.4;D;16;4;1;1;1;1200;800;600;1000;VACIO;1;3
D16.2.0;D;16;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D16.2.1;D;16;1;2;1;1;1200;800;600;1000;VACIO;1;3
D16.2.2;D;16;2;2;1;1;1200;800;600;1000;VACIO;1;3
D16.2.3;D;16;3;2;1;1;1200;800;600;1000;VACIO;1;3
D16.2.4;D;16;4;2;1;1;1200;800;600;1000;VACIO;1;3
D16.3.0;D;16;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D16.3.1;D;16;1;3;1;1;1200;800;600;1000;VACIO;1;3
D16.3.2;D;16;2;3;1;1;1200;800;600;1000;VACIO;1;3
D16.3.3;D;16;3;3;1;1;1200;800;600;1000;VACIO;1;3
D16.3.4;D;16;4;3;1;1;1200;800;600;1000;VACIO;1;3
D17.1.0;D;17;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D17.1.1;D;17;1;1;1;1;1200;800;600;1000;VACIO;1;3
D17.1.2;D;17;2;1;1;1;1200;800;600;1000;VACIO;1;3
D17.1.3;D;17;3;1;1;1;1200;800;600;1000;VACIO;1;3
D17.1.4;D;17;4;1;1;1;1200;800;600;1000;VACIO;1;3
D17.2.0;D;17;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D17.2.1;D;17;1;2;1;1;1200;800;600;1000;VACIO;1;3
D17.2.2;D;17;2;2;1;1;1200;800;600;1000;VACIO;1;3
D17.2.3;D;17;3;2;1;1;1200;800;600;1000;VACIO;1;3
D17.2.4;D;17;4;2;1;1;1200;800;600;1000;VACIO;1;3
D17.3.0;D;17;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D17.3.1;D;17;1;3;1;1;1200;800;600;1000;VACIO;1;3
D17.3.2;D;17;2;3;1;1;1200;800;600;1000;VACIO;1;3
D17.3.3;D;17;3;3;1;1;1200;800;600;1000;VACIO;1;3
D17.3.4;D;17;4;3;1;1;1200;800;600;1000;VACIO;1;3
D18.1.0;D;18;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D18.1.1;D;18;1;1;1;1;1200;800;600;1000;VACIO;1;3
D18.1.2;D;18;2;1;1;1;1200;800;600;1000;VACIO;1;3
D18.1.3;D;18;3;1;1;1;1200;800;600;1000;VACIO;1;3
D18.1.4;D;18;4;1;1;1;1200;800;600;1000;VACIO;1;3
D18.2.0;D;18;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D18.2.1;D;18;1;2;1;1;1200;800;600;1000;VACIO;1;3
D18.2.2;D;18;2;2;1;1;1200;800;600;1000;VACIO;1;3
D18.2.3;D;18;3;2;1;1;1200;800;600;1000;VACIO;1;3
D18.2.4;D;18;4;2;1;1;1200;800;600;1000;VACIO;1;3
D18.3.0;D;18;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D18.3.1;D;18;1;3;1;1;1200;800;600;1000;VACIO;1;3
D18.3.2;D;18;2;3;1;1;1200;800;600;1000;VACIO;1;3
D18.3.3;D;18;3;3;1;1;1200;800;600;1000;VACIO;1;3
D18.3.4;D;18;4;3;1;1;1200;800;600;1000;VACIO;1;3
D19.1.0;D;19;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D19.1.1;D;19;1;1;1;1;1200;800;600;1000;VACIO;1;3
D19.1.2;D;19;2;1;1;1;1200;800;600;1000;VACIO;1;3
D19.1.3;D;19;3;1;1;1;1200;800;600;1000;VACIO;1;3
D19.1.4;D;19;4;1;1;1;1200;800;600;1000;VACIO;1;3
D19.2.0;D;19;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D19.2.1;D;19;1;2;1;1;1200;800;600;1000;VACIO;1;3
D19.2.2;D;19;2;2;1;1;1200;800;600;1000;VACIO;1;3
D19.2.3;D;19;3;2;1;1;1200;800;600;1000;VACIO;1;3
D19.2.4;D;19;4;2;1;1;1200;800;600;1000;VACIO;1;3
D19.3.0;D;19;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D19.3.1;D;19;1;3;1;1;1200;800;600;1000;VACIO;1;3
D19.3.2;D;19;2;3;1;1;1200;800;600;1000;VACIO;1;3
D19.3.3;D;19;3;3;1;1;1200;800;600;1000;VACIO;1;3
D19.3.4;D;19;4;3;1;1;1200;800;600;1000;VACIO;1;3
D20.1.0;D;20;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D20.1.1;D;20;1;1;1;1;1200;800;600;1000;VACIO;1;3
D20.1.2;D;20;2;1;1;1;1200;800;600;1000;VACIO;1;3
D20.1.3;D;20;3;1;1;1;1200;800;600;1000;VACIO;1;3
D20.1.4;D;20;4;1;1;1;1200;800;600;1000;VACIO;1;3
D20.2.0;D;20;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D20.2.1;D;20;1;2;1;1;1200;800;600;1000;VACIO;1;3
D20.2.2;D;20;2;2;1;1;1200;800;600;1000;VACIO;1;3
D20.2.3;D;20;3;2;1;1;1200;800;600;1000;VACIO;1;3
D20.2.4;D;20;4;2;1;1;1200;800;600;1000;VACIO;1;3
D20.3.0;D;20;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D20.3.1;D;20;1;3;1;1;1200;800;600;1000;VACIO;1;3
D20.3.2;D;20;2;3;1;1;1200;800;600;1000;VACIO;1;3
D20.3.3;D;20;3;3;1;1;1200;800;600;1000;VACIO;1;3
D20.3.4;D;20;4;3;1;1;1200;800;600;1000;VACIO;1;3
F1.1.2;F;1;2;1;1;1;1200;800;600;1000;VACIO;1;3
F1.2.2;F;1;2;2;1;1;1200;800;600;1000;VACIO;1;3
F1.3.2;F;1;2;3;1;1;1200;800;600;1000;VACIO;1;3
F2.1.2;F;2;2;1;1;1;1200;800;600;1000;VACIO;1;3
F2.2.2;F;2;2;2;1;1;1200;800;600;1000;VACIO;1;3
F2.3.2;F;2;2;3;1;1;1200;800;600;1000;VACIO;1;3
F3.1.2;F;3;2;1;1;1;1200;800;600;1000;VACIO;1;3
F3.2.2;F;3;2;2;1;1;1200;800;600;1000;VACIO;1;3
F3.3.2;F;3;2;3;1;1;1200;800;600;1000;VACIO;1;3
F4.1.2;F;4;2;1;1;1;1200;800;600;1000;VACIO;1;3
F4.2.2;F;4;2;2;1;1;1200;800;600;1000;VACIO;1;3
F4.3.2;F;4;2;3;1;1;1200;800;600;1000;VACIO;1;3
F5.1.2;F;5;2;1;1;1;1200;800;600;1000;VACIO;1;3
F5.2.2;F;5;2;2;1;1;1200;800;600;1000;VACIO;1;3
F5.3.2;F;5;2;3;1;1;1200;800;600;1000;VACIO;1;3
F6.1.2;F;6;2;1;1;1;1200;800;600;1000;VACIO;1;3
F6.2.2;F;6;2;2;1;1;1200;800;600;1000;VACIO;1;3
F6.3.2;F;6;2;3;1;1;1200;800;600;1000;VACIO;1;3
F7.1.2;F;7;2;1;1;1;1200;800;600;1000;VACIO;1;3
F7.2.2;F;7;2;2;1;1;1200;800;600;1000;VACIO;1;3
F7.3.2;F;7;2;3;1;1;1200;800;600;1000;VACIO;1;3
F8.1.2;F;8;2;1;1;1;1200;800;600;1000;VACIO;1;3
F8.2.2;F;8;2;2;1;1;1200;800;600;1000;VACIO;1;3
F8.3.2;F;8;2;3;1;1;1200;800;600;1000;VACIO;1;3
F9.1.2;F;9;2;1;1;1;1200;800;600;1000;VACIO;1;3
F9.2.2;F;9;2;2;1;1;1200;800;600;1000;VACIO;1;3
F9.3.2;F;9;2;3;1;1;1200;800;600;1000;VACIO;1;3
F10.1.2;F;10;2;1;1;1;1200;800;600;1000;VACIO;1;3
F10.2.2;F;10;2;2;1;1;1200;800;600;1000;VACIO;1;3
F10.3.2;F;10;2;3;1;1;1200;800;600;1000;VACIO;1;3
D21.1.4;D;21;4;1;1;1;1200;800;600;1000;VACIO;1;3
D21.2.4;D;21;4;2;1;1;1200;800;600;1000;VACIO;1;3
D21.1.3;D;21;3;1;1;1;1200;800;600;1000;VACIO;1;3
D21.1.2;D;21;2;1;1;1;1200;800;600;1000;VACIO;1;3
D21.1.1;D;21;1;1;1;1;1200;800;600;1000;VACIO;1;3
D21.2.3;D;21;3;2;1;1;1200;800;600;1000;VACIO;1;3
D21.2.2;D;21;2;2;1;1;1200;800;600;1000;VACIO;1;3
D21.2.1;D;21;1;2;1;1;1200;800;600;1000;VACIO;1;3
D21.2.0;D;21;0;2;1;1;1200;800;1000;10000;VACIO;1;5
D21.3.3;D;21;3;3;1;1;1200;800;600;1000;VACIO;1;3
D21.3.2;D;21;2;3;1;1;1200;800;600;1000;VACIO;1;3
D21.3.1;D;21;1;3;1;1;1200;800;600;1000;VACIO;1;3
D21.3.0;D;21;0;3;1;1;1200;800;1000;10000;VACIO;1;5
D21.1.0;D;21;0;1;1;1;1200;800;1000;10000;VACIO;1;5
D21.3.4;D;21;4;3;1;1;1200;800;600;1000;VACIO;1;3
J1.1.0;J;1;0;1;1;1;1200;800;1000;10000;VACIO;1;5
J1.1.1;J;1;1;1;1;1;1200;800;600;1000;VACIO;1;3
J1.1.2;J;1;2;1;1;1;1200;800;600;1000;VACIO;1;3
J1.1.3;J;1;3;1;1;1;1200;800;600;1000;VACIO;1;3
J1.1.4;J;1;4;1;1;1;1200;800;600;1000;VACIO;1;3
J1.2.0;J;1;0;2;1;1;1200;800;1000;10000;VACIO;1;5
J1.2.1;J;1;1;2;1;1;1200;800;600;1000;VACIO;1;3
J1.2.2;J;1;2;2;1;1;1200;800;600;1000;VACIO;1;3
J1.2.3;J;1;3;2;1;1;1200;800;600;1000;VACIO;1;3
J1.2.4;J;1;4;2;1;1;1200;800;600;1000;VACIO;1;3
J1.3.0;J;1;0;3;1;1;1200;800;1000;10000;VACIO;1;5
J1.3.1;J;1;1;3;1;1;1200;800;600;1000;VACIO;1;3
J1.3.2;J;1;2;3;1;1;1200;800;600;1000;VACIO;1;3
J1.3.3;J;1;3;3;1;1;1200;800;600;1000;VACIO;1;3
J1.3.4;J;1;4;3;1;1;1200;800;600;1000;VACIO;1;3
J2.1.0;J;2;0;1;1;1;1200;800;1000;10000;VACIO;1;5
J2.1.1;J;2;1;1;1;1;1200;800;600;1000;VACIO;1;3
J2.1.2;J;2;2;1;1;1;1200;800;600;1000;VACIO;1;3
J2.1.3;J;2;3;1;1;1;1200;800;600;1000;VACIO;1;3
J2.1.4;J;2;4;1;1;1;1200;800;600;1000;VACIO;1;3
J2.2.0;J;2;0;2;1;1;1200;800;1000;10000;VACIO;1;5
J2.2.1;J;2;1;2;1;1;1200;800;600;1000;VACIO;1;3
J2.2.2;J;2;2;2;1;1;1200;800;600;1000;VACIO;1;3
J2.2.3;J;2;3;2;1;1;1200;800;600;1000;VACIO;1;3
J2.2.4;J;2;4;2;1;1;1200;800;600;1000;VACIO;1;3
J2.3.0;J;2;0;3;1;1;1200;800;1000;10000;VACIO;1;5
J2.3.1;J;2;1;3;1;1;1200;800;600;1000;VACIO;1;3
J2.3.2;J;2;2;3;1;1;1200;800;600;1000;VACIO;1;3
J2.3.3;J;2;3;3;1;1;1200;800;600;1000;VACIO;1;3
J2.3.4;J;2;4;3;1;1;1200;800;600;1000;VACIO;1;3
J3.1.0;J;3;0;1;1;1;1200;800;1000;10000;VACIO;1;5
J3.1.1;J;3;1;1;1;1;1200;800;600;1000;VACIO;1;3
J3.1.2;J;3;2;1;1;1;1200;800;600;1000;VACIO;1;3
J3.1.3;J;3;3;1;1;1;1200;800;600;1000;VACIO;1;3
J3.1.4;J;3;4;1;1;1;1200;800;600;1000;VACIO;1;3
J3.2.0;J;3;0;2;1;1;1200;800;1000;10000;VACIO;1;5
J3.2.1;J;3;1;2;1;1;1200;800;600;1000;VACIO;1;3
J3.2.2;J;3;2;2;1;1;1200;800;600;1000;VACIO;1;3
J3.2.3;J;3;3;2;1;1;1200;800;600;1000;VACIO;1;3
J3.2.4;J;3;4;2;1;1;1200;800;600;1000;VACIO;1;3
J3.3.0;J;3;0;3;1;1;1200;800;1000;10000;VACIO;1;5
J3.3.1;J;3;1;3;1;1;1200;800;600;1000;VACIO;1;3
J3.3.2;J;3;2;3;1;1;1200;800;600;1000;VACIO;1;3
J3.3.3;J;3;3;3;1;1;1200;800;600;1000;VACIO;1;3
J3.3.4;J;3;4;3;1;1;1200;800;600;1000;VACIO;1;3
J4.1.0;J;4;0;1;1;1;1200;800;1000;10000;VACIO;1;5
J4.1.2;J;4;2;1;1;1;1200;800;600;1000;VACIO;1;3
J4.1.3;J;4;3;1;1;1;1200;800;600;1000;VACIO;1;3
J4.1.4;J;4;4;1;1;1;1200;800;600;1000;VACIO;1;3
J4.2.0;J;4;0;2;1;1;1200;800;1000;10000;VACIO;1;5
J4.2.1;J;4;1;2;1;1;1200;800;600;1000;VACIO;1;3
J4.2.2;J;4;2;2;1;1;1200;800;600;1000;VACIO;1;3
J4.2.3;J;4;3;2;1;1;1200;800;600;1000;VACIO;1;3
J4.2.4;J;4;4;2;1;1;1200;800;600;1000;VACIO;1;3
J4.3.0;J;4;0;3;1;1;1200;800;1000;10000;VACIO;1;5
J4.3.1;J;4;1;3;1;1;1200;800;600;1000;VACIO;1;3
J4.3.2;J;4;2;3;1;1;1200;800;600;1000;VACIO;1;3
J4.3.3;J;4;3;3;1;1;1200;800;600;1000;VACIO;1;3
J4.3.4;J;4;4;3;1;1;1200;800;600;1000;VACIO;1;3
J5.1.0;J;5;0;1;1;1;1200;800;1000;10000;VACIO;1;5
J5.1.1;J;5;1;1;1;1;1200;800;600;1000;VACIO;1;3
J5.1.2;J;5;2;1;1;1;1200;800;600;1000;VACIO;1;3
J5.1.3;J;5;3;1;1;1;1200;800;600;1000;VACIO;1;3
J5.1.4;J;5;4;1;1;1;1200;800;600;1000;VACIO;1;3
J5.2.0;J;5;0;2;1;1;1200;800;1000;10000;VACIO;1;5
J5.2.1;J;5;1;2;1;1;1200;800;600;1000;VACIO;1;3
J5.2.2;J;5;2;2;1;1;1200;800;600;1000;VACIO;1;3
J5.2.3;J;5;3;2;1;1;1200;800;600;1000;VACIO;1;3
J5.2.4;J;5;4;2;1;1;1200;800;600;1000;VACIO;1;3
J5.3.0;J;5;0;3;1;1;1200;800;1000;10000;VACIO;1;5
J5.3.1;J;5;1;3;1;1;1200;800;600;1000;VACIO;1;3
J5.3.2;J;5;2;3;1;1;1200;800;600;1000;VACIO;1;3
J5.3.3;J;5;3;3;1;1;1200;800;600;1000;VACIO;1;3
J5.3.4;J;5;4;3;1;1;1200;800;600;1000;VACIO;1;3
K1.1.0;K;1;0;1;1;1;1200;800;1000;10000;VACIO;1;5
K1.1.1;K;1;1;1;1;1;1200;800;600;1000;VACIO;1;3
K1.1.2;K;1;2;1;1;1;1200;800;600;1000;VACIO;1;3
K1.1.3;K;1;3;1;1;1;1200;800;600;1000;VACIO;1;3
K1.1.4;K;1;4;1;1;1;1200;800;600;1000;VACIO;1;3
K1.2.0;K;1;0;2;1;1;1200;800;1000;10000;VACIO;1;5
K1.2.1;K;1;1;2;1;1;1200;800;600;1000;VACIO;1;3
K1.2.2;K;1;2;2;1;1;1200;800;600;1000;VACIO;1;3
K1.2.3;K;1;3;2;1;1;1200;800;600;1000;VACIO;1;3
K1.2.4;K;1;4;2;1;1;1200;800;600;1000;VACIO;1;3
K1.3.0;K;1;0;3;1;1;1200;800;1000;10000;VACIO;1;5
K1.3.1;K;1;1;3;1;1;1200;800;600;1000;VACIO;1;3
K1.3.2;K;1;2;3;1;1;1200;800;600;1000;VACIO;1;3
K1.3.3;K;1;3;3;1;1;1200;800;600;1000;VACIO;1;3
K1.3.4;K;1;4;3;1;1;1200;800;600;1000;VACIO;1;3
K2.1.0;K;2;0;1;1;1;1200;800;1000;10000;VACIO;1;5
K2.1.1;K;2;1;1;1;1;1200;800;600;1000;VACIO;1;3
K2.1.2;K;2;2;1;1;1;1200;800;600;1000;VACIO;1;3
K2.1.3;K;2;3;1;1;1;1200;800;600;1000;VACIO;1;3
K2.1.4;K;2;4;1;1;1;1200;800;600;1000;VACIO;1;3
K2.2.0;K;2;0;2;1;1;1200;800;1000;10000;VACIO;1;5
K2.2.1;K;2;1;2;1;1;1200;800;600;1000;VACIO;1;3
K2.2.2;K;2;2;2;1;1;1200;800;600;1000;VACIO;1;3
K2.2.3;K;2;3;2;1;1;1200;800;600;1000;VACIO;1;3
K2.2.4;K;2;4;2;1;1;1200;800;600;1000;VACIO;1;3
K2.3.0;K;2;0;3;1;1;1200;800;1000;10000;VACIO;1;5
K2.3.1;K;2;1;3;1;1;1200;800;600;1000;VACIO;1;3
K2.3.2;K;2;2;3;1;1;1200;800;600;1000;VACIO;1;3
K2.3.3;K;2;3;3;1;1;1200;800;600;1000;VACIO;1;3
K2.3.4;K;2;4;3;1;1;1200;800;600;1000;VACIO;1;3
K3.1.0;K;3;0;1;1;1;1200;800;1000;10000;VACIO;1;5
K3.1.1;K;3;1;1;1;1;1200;800;600;1000;VACIO;1;3
K3.1.2;K;3;2;1;1;1;1200;800;600;1000;VACIO;1;3
K3.1.3;K;3;3;1;1;1;1200;800;600;1000;VACIO;1;3
K3.1.4;K;3;4;1;1;1;1200;800;600;1000;VACIO;1;3
K3.2.0;K;3;0;2;1;1;1200;800;1000;10000;VACIO;1;5
K3.2.1;K;3;1;2;1;1;1200;800;600;1000;VACIO;1;3
K3.2.2;K;3;2;2;1;1;1200;800;600;1000;VACIO;1;3
K3.2.3;K;3;3;2;1;1;1200;800;600;1000;VACIO;1;3
K3.2.4;K;3;4;2;1;1;1200;800;600;1000;VACIO;1;3
K3.3.0;K;3;0;3;1;1;1200;800;1000;10000;VACIO;1;5
K3.3.1;K;3;1;3;1;1;1200;800;600;1000;VACIO;1;3
K3.3.2;K;3;2;3;1;1;1200;800;600;1000;VACIO;1;3
K3.3.3;K;3;3;3;1;1;1200;800;600;1000;VACIO;1;3
K3.3.4;K;3;4;3;1;1;1200;800;600;1000;VACIO;1;3
K4.1.0;K;4;0;1;1;1;1200;800;1000;10000;VACIO;1;5
K4.1.1;K;4;1;1;1;1;1200;800;600;1000;VACIO;1;3
K4.1.2;K;4;2;1;1;1;1200;800;600;1000;VACIO;1;3
K4.1.3;K;4;3;1;1;1;1200;800;600;1000;VACIO;1;3
K4.1.4;K;4;4;1;1;1;1200;800;600;1000;VACIO;1;3
K4.2.0;K;4;0;2;1;1;1200;800;1000;10000;VACIO;1;5
K4.2.1;K;4;1;2;1;1;1200;800;600;1000;VACIO;1;3
K4.2.2;K;4;2;2;1;1;1200;800;600;1000;VACIO;1;3
K4.2.3;K;4;3;2;1;1;1200;800;600;1000;VACIO;1;3
K4.2.4;K;4;4;2;1;1;1200;800;600;1000;VACIO;1;3
K4.3.0;K;4;0;3;1;1;1200;800;1000;10000;VACIO;1;5
K4.3.1;K;4;1;3;1;1;1200;800;600;1000;VACIO;1;3
K4.3.2;K;4;2;3;1;1;1200;800;600;1000;VACIO;1;3
K4.3.3;K;4;3;3;1;1;1200;800;600;1000;VACIO;1;3
K4.3.4;K;4;4;3;1;1;1200;800;600;1000;VACIO;1;3
K5.1.0;K;5;0;1;1;1;1200;800;1000;10000;VACIO;1;5
K5.1.1;K;5;1;1;1;1;1200;800;600;1000;VACIO;1;3
K5.1.2;K;5;2;1;1;1;1200;800;600;1000;VACIO;1;3
K5.1.3;K;5;3;1;1;1;1200;800;600;1000;VACIO;1;3
K5.1.4;K;5;4;1;1;1;1200;800;600;1000;VACIO;1;3
K5.2.0;K;5;0;2;1;1;1200;800;1000;10000;VACIO;1;5
K5.2.1;K;5;1;2;1;1;1200;800;600;1000;VACIO;1;3
K5.2.2;K;5;2;2;1;1;1200;800;600;1000;VACIO;1;3
K5.2.3;K;5;3;2;1;1;1200;800;600;1000;VACIO;1;3
K5.2.4;K;5;4;2;1;1;1200;800;600;1000;VACIO;1;3
K5.3.0;K;5;0;3;1;1;1200;800;1000;10000;VACIO;1;5
K5.3.1;K;5;1;3;1;1;1200;800;600;1000;VACIO;1;3
K5.3.2;K;5;2;3;1;1;1200;800;600;1000;VACIO;1;3
K5.3.3;K;5;3;3;1;1;1200;800;600;1000;VACIO;1;3
K5.3.4;K;5;4;3;1;1;1200;800;600;1000;VACIO;1;3
G1.1.0;G;1;0;1;1;1;1200;800;1000;10000;VACIO;1;5
G1.1.1;G;1;1;1;1;1;1200;800;600;1000;VACIO;1;3
G1.1.2;G;1;2;1;1;1;1200;800;600;1000;VACIO;1;3
G1.1.3;G;1;3;1;1;1;1200;800;600;1000;VACIO;1;3
G1.1.4;G;1;4;1;1;1;1200;800;600;1000;VACIO;1;3
G1.2.0;G;1;0;2;1;1;1200;800;1000;10000;VACIO;1;5
G1.2.1;G;1;1;2;1;1;1200;800;600;1000;VACIO;1;3
G1.2.2;G;1;2;2;1;1;1200;800;600;1000;VACIO;1;3
G1.2.3;G;1;3;2;1;1;1200;800;600;1000;VACIO;1;3
G1.2.4;G;1;4;2;1;1;1200;800;600;1000;VACIO;1;3
G1.3.0;G;1;0;3;1;1;1200;800;1000;10000;VACIO;1;5
G1.3.1;G;1;1;3;1;1;1200;800;600;1000;VACIO;1;3
G1.3.2;G;1;2;3;1;1;1200;800;600;1000;VACIO;1;3
G1.3.3;G;1;3;3;1;1;1200;800;600;1000;VACIO;1;3
G1.3.4;G;1;4;3;1;1;1200;800;600;1000;VACIO;1;3
G2.1.0;G;2;0;1;1;1;1200;800;1000;10000;VACIO;1;5
G2.1.1;G;2;1;1;1;1;1200;800;600;1000;VACIO;1;3
G2.1.2;G;2;2;1;1;1;1200;800;600;1000;VACIO;1;3
G2.1.3;G;2;3;1;1;1;1200;800;600;1000;VACIO;1;3
G2.1.4;G;2;4;1;1;1;1200;800;600;1000;VACIO;1;3
G2.2.0;G;2;0;2;1;1;1200;800;1000;10000;VACIO;1;5
G2.2.1;G;2;1;2;1;1;1200;800;600;1000;VACIO;1;3
G2.2.2;G;2;2;2;1;1;1200;800;600;1000;VACIO;1;3
G2.2.3;G;2;3;2;1;1;1200;800;600;1000;VACIO;1;3
G2.2.4;G;2;4;2;1;1;1200;800;600;1000;VACIO;1;3
G2.3.0;G;2;0;3;1;1;1200;800;1000;10000;VACIO;1;5
G2.3.1;G;2;1;3;1;1;1200;800;600;1000;VACIO;1;3
G2.3.2;G;2;2;3;1;1;1200;800;600;1000;VACIO;1;3
G2.3.3;G;2;3;3;1;1;1200;800;600;1000;VACIO;1;3
G2.3.4;G;2;4;3;1;1;1200;800;600;1000;VACIO;1;3
T1.1.0;T;1;0;1;1;1;1200;800;1000;10000;VACIO;1;5
T1.1.1;T;1;1;1;1;1;1200;800;600;1000;VACIO;1;3
T1.1.2;T;1;2;1;1;1;1200;800;600;1000;VACIO;1;3
T1.1.3;T;1;3;1;1;1;1200;800;600;1000;VACIO;1;3
T1.1.4;T;1;4;1;1;1;1200;800;600;1000;VACIO;1;3
T1.2.0;T;1;0;2;1;1;1200;800;1000;10000;VACIO;1;5
T1.2.1;T;1;1;2;1;1;1200;800;600;1000;VACIO;1;3
T1.2.2;T;1;2;2;1;1;1200;800;600;1000;VACIO;1;3
T1.2.3;T;1;3;2;1;1;1200;800;600;1000;VACIO;1;3
T1.2.4;T;1;4;2;1;1;1200;800;600;1000;VACIO;1;3
T2.1.0;T;2;0;1;1;1;1200;800;1000;10000;VACIO;1;5
T2.1.1;T;2;1;1;1;1;1200;800;600;1000;VACIO;1;3
T2.1.2;T;2;2;1;1;1;1200;800;600;1000;VACIO;1;3
T2.1.3;T;2;3;1;1;1;1200;800;600;1000;VACIO;1;3
T2.1.4;T;2;4;1;1;1;1200;800;600;1000;VACIO;1;3
T2.2.0;T;2;0;2;1;1;1200;800;1000;10000;VACIO;1;5
T2.2.1;T;2;1;2;1;1;1200;800;600;1000;VACIO;1;3
